 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0.12,0.0,0.0,0.0,0.25,2.39,0.12,0.0,0.06,0.09,0.0,0.03,0.35,0.03,0.33,0.61,0.0
0.13,0.04,0.0,0.0,0.13,2.26,0.27,0.07,0.0,0.0,0.0,0.0,0.28,0.02,0.22,0.52,0.0
0.08,0.05,0.0,0.0,0.16,2.09,0.32,0.19,0.0,0.0,0.0,0.0,0.15,0.0,0.47,0.34,0.0
0.08,0.1,0.0,0.0,0.22,2.23,0.38,0.36,0.0,0.0,0.0,0.0,0.23,0.0,0.78,0.16,0.0
0.07,0.08,0.0,0.0,0.23,1.99,0.37,0.39,0.0,0.0,0.0,0.0,0.29,0.0,0.93,0.2,0.0
0.14,0.07,0.0,0.0,0.18,1.93,0.35,0.37,0.0,0.0,0.0,0.0,0.26,0.0,1.07,0.31,0.0
0.11,0.02,0.0,0.0,0.15,1.75,0.3,0.29,0.0,0.0,0.0,0.0,0.13,0.0,1.04,0.41,0.0
0.07,0.0,0.0,0.0,0.15,1.84,0.18,0.22,0.0,0.0,0.0,0.0,0.15,0.0,0.82,0.49,0.0
0.0,0.0,0.0,0.0,0.18,1.83,0.17,0.18,0.0,0.01,0.0,0.0,0.23,0.0,0.53,0.53,0.0
0.01,0.0,0.0,0.0,0.2,1.9,0.21,0.09,0.0,0.01,0.0,0.0,0.33,0.0,0.41,0.62,0.0
0.03,0.0,0.0,0.0,0.22,1.9,0.28,0.05,0.0,0.01,0.0,0.0,0.32,0.0,0.38,0.63,0.0
0.03,0.0,0.0,0.0,0.27,1.9,0.29,0.01,0.0,0.0,0.0,0.0,0.3,0.0,0.47,0.78,0.0
0.02,0.0,0.0,0.0,0.27,1.76,0.2,0.01,0.0,0.0,0.0,0.0,0.27,0.0,0.46,0.84,0.0
0.0,0.0,0.0,0.0,0.29,1.73,0.14,0.05,0.0,0.02,0.0,0.03,0.23,0.0,0.53,0.94,0.0
0.0,0.0,0.0,0.0,0.31,1.8,0.05,0.07,0.0,0.09,0.0,0.05,0.22,0.0,0.47,0.98,0.0
0.0,0.0,0.0,0.0,0.34,1.8,0.06,0.1,0.0,0.14,0.0,0.05,0.18,0.0,0.45,1.05,0.0
0.0,0.0,0.0,0.0,0.3,1.88,0.04,0.06,0.0,0.18,0.0,0.04,0.11,0.0,0.32,1.03,0.0
0.0,0.0,0.0,0.0,0.29,1.99,0.07,0.02,0.0,0.16,0.0,0.08,0.11,0.0,0.31,1.02,0.0
0.0,0.0,0.0,0.0,0.26,2.16,0.03,0.0,0.0,0.11,0.0,0.19,0.09,0.0,0.24,1.0,0.0
0.0,0.0,0.0,0.0,0.28,2.28,0.03,0.0,0.0,0.06,0.0,0.42,0.09,0.0,0.22,1.1,0.0
0.0,0.0,0.0,0.0,0.25,2.32,0.0,0.0,0.0,0.0,0.0,0.53,0.03,0.0,0.18,1.09,0.0
0.0,0.0,0.0,0.0,0.3,2.46,0.0,0.01,0.0,0.0,0.0,0.67,0.0,0.0,0.13,1.1,0.0
0.0,0.0,0.0,0.0,0.34,2.46,0.0,0.04,0.01,0.0,0.0,0.67,0.0,0.0,0.11,0.88,0.07
0.0,0.0,0.0,0.0,0.39,2.36,0.0,0.08,0.02,0.0,0.0,0.68,0.0,0.0,0.02,0.72,0.07
0.0,0.0,0.0,0.0,0.36,2.46,0.0,0.09,0.02,0.0,0.0,0.71,0.0,0.0,0.0,0.64,0.07
0.0,0.0,0.0,0.0,0.28,2.47,0.0,0.06,0.0,0.0,0.0,0.71,0.02,0.0,0.01,0.73,0.0
0.0,0.0,0.0,0.0,0.23,2.71,0.03,0.02,0.0,0.0,0.0,0.75,0.02,0.0,0.01,0.76,0.0
0.0,0.0,0.0,0.0,0.2,2.74,0.06,0.0,0.0,0.0,0.0,0.73,0.06,0.0,0.01,0.63,0.0
0.0,0.0,0.0,0.0,0.22,2.78,0.08,0.0,0.0,0.0,0.0,0.73,0.04,0.0,0.01,0.53,0.0
0.0,0.0,0.0,0.0,0.19,2.67,0.07,0.0,0.0,0.0,0.0,0.73,0.05,0.0,0.13,0.47,0.0
0.0,0.0,0.0,0.0,0.2,2.5,0.03,0.0,0.0,0.0,0.0,0.75,0.01,0.0,0.16,0.43,0.0
0.0,0.0,0.0,0.0,0.25,2.48,0.03,0.02,0.0,0.0,0.0,0.8,0.01,0.0,0.15,0.43,0.0
0.0,0.0,0.0,0.0,0.3,2.45,0.01,0.02,0.0,0.0,0.0,0.78,0.01,0.03,0.02,0.43,0.0
0.0,0.0,0.0,0.0,0.3,2.59,0.01,0.02,0.0,0.0,0.0,0.83,0.01,0.06,0.0,0.46,0.0
0.0,0.0,0.0,0.0,0.21,2.7,0.0,0.0,0.0,0.0,0.0,0.78,0.02,0.09,0.0,0.46,0.0
0.0,0.0,0.0,0.0,0.15,2.7,0.0,0.0,0.0,0.0,0.0,0.78,0.06,0.05,0.0,0.4,0.0
0.0,0.0,0.0,0.0,0.09,2.46,0.0,0.0,0.0,0.0,0.0,0.68,0.06,0.03,0.0,0.38,0.0
0.0,0.0,0.0,0.0,0.11,2.3,0.0,0.0,0.0,0.0,0.0,0.64,0.05,0.0,0.03,0.36,0.0
0.03,0.0,0.0,0.0,0.08,2.18,0.02,0.0,0.0,0.0,0.0,0.6,0.01,0.0,0.05,0.54,0.0
0.03,0.0,0.0,0.0,0.08,2.11,0.02,0.0,0.0,0.0,0.0,0.51,0.09,0.0,0.05,0.63,0.0
0.08,0.0,0.0,0.0,0.07,2.03,0.02,0.0,0.0,0.0,0.0,0.42,0.09,0.02,0.08,0.73,0.0
0.05,0.0,0.0,0.0,0.11,2.01,0.03,0.0,0.0,0.0,0.0,0.44,0.09,0.02,0.1,0.64,0.0
0.04,0.0,0.0,0.0,0.25,2.24,0.08,0.0,0.0,0.0,0.0,0.51,0.0,0.02,0.1,0.53,0.14
0.0,0.0,0.0,0.0,0.37,2.34,0.13,0.0,0.0,0.0,0.03,0.51,0.0,0.0,0.04,0.33,0.44
0.02,0.0,0.0,0.0,0.5,2.49,0.16,0.0,0.01,0.0,0.03,0.54,0.0,0.0,0.0,0.25,0.79
0.02,0.0,0.0,0.0,0.52,2.58,0.17,0.0,0.04,0.0,0.03,0.53,0.0,0.02,0.0,0.27,0.92
0.02,0.0,0.0,0.0,0.55,2.82,0.23,0.0,0.06,0.0,0.0,0.48,0.0,0.04,0.05,0.38,0.78
0.0,0.0,0.0,0.0,0.49,2.89,0.22,0.0,0.08,0.0,0.0,0.33,0.0,0.1,0.05,0.38,0.45
0.04,0.0,0.0,0.0,0.47,2.79,0.19,0.0,0.11,0.0,0.0,0.31,0.0,0.11,0.06,0.41,0.17
0.08,0.0,0.0,0.0,0.38,2.81,0.13,0.0,0.15,0.0,0.0,0.41,0.0,0.11,0.01,0.3,0.02
0.08,0.0,0.0,0.0,0.34,2.59,0.12,0.0,0.17,0.0,0.0,0.5,0.0,0.11,0.15,0.35,0.0
0.06,0.0,0.0,0.0,0.22,2.52,0.09,0.0,0.16,0.0,0.0,0.46,0.0,0.11,0.14,0.24,0.0
0.12,0.0,0.0,0.01,0.14,2.33,0.03,0.0,0.14,0.0,0.0,0.46,0.0,0.11,0.14,0.23,0.0
0.2,0.04,0.0,0.01,0.05,2.27,0.0,0.0,0.1,0.0,0.0,0.46,0.0,0.1,0.0,0.09,0.0
0.35,0.1,0.0,0.01,0.02,2.16,0.0,0.0,0.06,0.0,0.0,0.52,0.0,0.08,0.0,0.15,0.0
0.3,0.1,0.0,0.0,0.0,2.23,0.0,0.0,0.03,0.0,0.0,0.42,0.09,0.06,0.1,0.31,0.0
0.22,0.06,0.0,0.0,0.0,2.33,0.02,0.0,0.0,0.0,0.0,0.28,0.09,0.02,0.2,0.37,0.0
0.09,0.0,0.0,0.04,0.0,2.25,0.02,0.08,0.0,0.0,0.0,0.1,0.11,0.0,0.36,0.37,0.0
0.1,0.0,0.0,0.04,0.0,1.99,0.02,0.12,0.0,0.0,0.0,0.06,0.07,0.0,0.35,0.38,0.0
0.13,0.0,0.0,0.04,0.0,1.82,0.0,0.12,0.0,0.0,0.0,0.15,0.08,0.0,0.32,0.51,0.0
0.17,0.0,0.0,0.0,0.0,1.85,0.0,0.03,0.0,0.0,0.0,0.17,0.07,0.0,0.21,0.62,0.0
0.22,0.01,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.13,0.02,0.0,0.13,0.66,0.0
0.27,0.01,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.0,0.08,0.74,0.0
0.31,0.01,0.0,0.07,0.0,1.28,0.02,0.0,0.0,0.0,0.03,0.07,0.19,0.0,0.09,0.83,0.0
0.34,0.02,0.0,0.1,0.0,1.25,0.02,0.0,0.0,0.0,0.12,0.11,0.23,0.0,0.13,0.8,0.0
0.38,0.11,0.0,0.12,0.0,1.19,0.07,0.0,0.0,0.0,0.12,0.1,0.11,0.0,0.12,0.63,0.0
0.41,0.11,0.0,0.04,0.0,1.17,0.12,0.0,0.0,0.0,0.21,0.19,0.04,0.0,0.06,0.45,0.0
0.35,0.1,0.0,0.02,0.0,1.12,0.17,0.0,0.0,0.0,0.13,0.34,0.01,0.01,0.0,0.36,0.0
0.24,0.01,0.0,0.04,0.0,1.25,0.17,0.01,0.0,0.07,0.14,0.5,0.09,0.14,0.0,0.48,0.0
0.11,0.01,0.0,0.07,0.0,1.24,0.1,0.05,0.0,0.17,0.32,0.67,0.09,0.4,0.0,0.4,0.0
0.03,0.0,0.0,0.07,0.0,1.3,0.05,0.08,0.11,0.42,0.49,0.77,0.14,0.57,0.0,0.26,0.0
0.01,0.0,0.0,0.03,0.05,1.27,0.0,0.16,0.26,0.55,0.77,0.8,0.17,0.57,0.0,0.05,0.0
0.01,0.0,0.02,0.0,0.14,1.23,0.0,0.13,0.44,0.63,0.6,0.82,0.2,0.49,0.0,0.0,0.0
0.01,0.0,0.02,0.0,0.2,1.23,0.0,0.09,0.48,0.5,0.64,0.7,0.25,0.51,0.0,0.1,0.0
0.0,0.0,0.02,0.0,0.26,1.28,0.0,0.0,0.44,0.51,0.48,0.66,0.16,0.59,0.0,0.1,0.0
0.0,0.0,0.0,0.0,0.34,1.24,0.06,0.03,0.32,0.5,0.46,0.39,0.16,0.57,0.01,0.1,0.0
0.0,0.0,0.0,0.0,0.4,1.33,0.26,0.03,0.17,0.38,0.23,0.22,0.1,0.53,0.01,0.05,0.0
0.0,0.0,0.0,0.0,0.42,1.38,0.45,0.03,0.06,0.17,0.15,0.02,0.2,0.38,0.07,0.09,0.0
0.0,0.0,0.0,0.0,0.43,1.63,0.6,0.06,0.0,0.0,0.04,0.0,0.31,0.23,0.19,0.29,0.0
0.0,0.0,0.0,0.0,0.47,1.76,0.66,0.2,0.0,0.0,0.04,0.0,0.44,0.07,0.31,0.35,0.0
0.01,0.0,0.0,0.0,0.55,1.73,0.66,0.37,0.0,0.0,0.0,0.0,0.54,0.01,0.42,0.55,0.0
0.01,0.0,0.0,0.0,0.57,1.68,0.65,0.46,0.0,0.0,0.0,0.0,0.57,0.0,0.36,0.49,0.0
0.01,0.0,0.0,0.0,0.6,1.71,0.56,0.42,0.04,0.0,0.0,0.0,0.6,0.0,0.28,0.48,0.0
0.0,0.0,0.0,0.02,0.6,1.8,0.49,0.34,0.1,0.0,0.0,0.0,0.52,0.0,0.19,0.42,0.0
0.0,0.0,0.0,0.02,0.57,1.74,0.43,0.3,0.19,0.0,0.0,0.0,0.46,0.0,0.11,0.3,0.0
0.0,0.0,0.0,0.02,0.59,1.75,0.32,0.31,0.25,0.0,0.02,0.0,0.29,0.05,0.08,0.2,0.0
0.0,0.0,0.0,0.0,0.59,1.72,0.35,0.33,0.26,0.0,0.02,0.0,0.14,0.07,0.0,0.02,0.0
0.0,0.0,0.0,0.0,0.56,1.89,0.35,0.22,0.2,0.0,0.02,0.11,0.04,0.22,0.0,0.02,0.08
0.01,0.0,0.02,0.0,0.5,1.87,0.4,0.1,0.17,0.0,0.0,0.23,0.0,0.34,0.0,0.02,0.36
0.01,0.0,0.02,0.0,0.47,1.98,0.33,0.0,0.19,0.0,0.0,0.38,0.0,0.51,0.0,0.02,0.65
0.01,0.0,0.02,0.0,0.5,2.07,0.18,0.0,0.33,0.0,0.0,0.49,0.0,0.59,0.0,0.0,0.77
0.0,0.0,0.0,0.0,0.53,2.06,0.08,0.0,0.43,0.0,0.0,0.6,0.0,0.67,0.0,0.0,0.65
0.0,0.0,0.0,0.0,0.55,1.96,0.0,0.0,0.49,0.0,0.0,0.73,0.0,0.71,0.01,0.01,0.37
0.0,0.0,0.0,0.0,0.51,1.8,0.0,0.0,0.47,0.0,0.0,0.76,0.0,0.72,0.01,0.01,0.17
0.01,0.0,0.0,0.0,0.45,1.8,0.0,0.0,0.45,0.0,0.08,0.73,0.0,0.66,0.08,0.02,0.01
0.01,0.0,0.0,0.0,0.41,1.79,0.0,0.0,0.38,0.0,0.07,0.63,0.17,0.54,0.22,0.01,0.0
0.01,0.0,0.0,0.0,0.39,1.88,0.0,0.0,0.29,0.0,0.07,0.48,0.27,0.4,0.31,0.01,0.0
0.0,0.0,0.0,0.0,0.27,1.9,0.1,0.0,0.16,0.0,0.01,0.33,0.29,0.34,0.24,0.07,0.0
0.03,0.0,0.0,0.0,0.17,1.93,0.12,0.0,0.06,0.0,0.01,0.15,0.15,0.3,0.09,0.14,0.0
0.06,0.0,0.0,0.0,0.09,1.87,0.22,0.0,0.0,0.0,0.01,0.06,0.2,0.21,0.0,0.28,0.0
0.09,0.0,0.0,0.0,0.12,1.68,0.2,0.02,0.0,0.0,0.0,0.0,0.53,0.08,0.08,0.46,0.0
0.08,0.0,0.0,0.0,0.14,1.69,0.24,0.14,0.0,0.0,0.15,0.0,0.74,0.0,0.14,0.56,0.0
0.13,0.0,0.0,0.0,0.12,1.72,0.24,0.15,0.0,0.0,0.24,0.0,0.8,0.0,0.16,0.51,0.0
0.23,0.0,0.0,0.0,0.13,1.67,0.24,0.2,0.0,0.0,0.4,0.0,0.68,0.0,0.12,0.48,0.0
0.32,0.0,0.0,0.0,0.16,1.41,0.23,0.2,0.06,0.0,0.36,0.02,0.76,0.0,0.16,0.71,0.0
0.3,0.0,0.0,0.0,0.25,1.2,0.13,0.29,0.14,0.0,0.27,0.12,0.91,0.0,0.4,0.92,0.0
0.25,0.0,0.0,0.0,0.25,1.1,0.07,0.33,0.25,0.0,0.31,0.23,0.85,0.0,0.5,0.99,0.0
0.24,0.0,0.0,0.0,0.27,1.13,0.05,0.35,0.36,0.0,0.41,0.34,0.75,0.0,0.6,0.98,0.0
0.25,0.0,0.0,0.0,0.24,1.23,0.08,0.38,0.42,0.0,0.49,0.3,0.67,0.0,0.45,1.06,0.0
0.28,0.0,0.0,0.0,0.28,1.43,0.12,0.42,0.45,0.0,0.41,0.25,0.71,0.0,0.48,1.18,0.0
0.25,0.09,0.0,0.0,0.2,1.34,0.18,0.38,0.36,0.0,0.2,0.12,0.88,0.0,0.39,1.16,0.0
0.17,0.09,0.0,0.0,0.19,1.22,0.2,0.32,0.33,0.0,0.12,0.11,0.86,0.0,0.31,1.12,0.0
0.09,0.09,0.0,0.0,0.16,1.19,0.23,0.23,0.29,0.0,0.0,0.11,0.87,0.0,0.15,0.96,0.0
0.04,0.0,0.0,0.0,0.17,1.36,0.14,0.2,0.29,0.0,0.0,0.25,0.66,0.0,0.02,0.97,0.0
0.06,0.0,0.0,0.0,0.14,1.6,0.1,0.15,0.27,0.0,0.0,0.34,0.59,0.01,0.0,0.81,0.0
0.05,0.0,0.0,0.0,0.15,1.51,0.02,0.13,0.23,0.0,0.0,0.51,0.61,0.08,0.0,0.74,0.0
0.05,0.0,0.0,0.0,0.15,1.52,0.02,0.11,0.22,0.0,0.0,0.57,0.59,0.12,0.0,0.46,0.0
0.04,0.0,0.0,0.0,0.12,1.44,0.0,0.09,0.19,0.0,0.0,0.66,0.68,0.22,0.0,0.49,0.0
0.03,0.0,0.0,0.0,0.1,1.55,0.0,0.1,0.18,0.0,0.0,0.71,0.54,0.23,0.0,0.38,0.0
0.03,0.0,0.0,0.0,0.13,1.52,0.0,0.1,0.22,0.0,0.0,0.76,0.49,0.26,0.01,0.36,0.0
0.04,0.0,0.0,0.0,0.18,1.62,0.0,0.17,0.3,0.0,0.02,0.82,0.29,0.17,0.01,0.41,0.0
0.07,0.0,0.0,0.0,0.18,1.83,0.0,0.21,0.37,0.0,0.02,0.8,0.27,0.14,0.01,0.61,0.0
0.08,0.0,0.0,0.0,0.18,2.0,0.0,0.3,0.35,0.0,0.02,0.75,0.25,0.07,0.0,0.87,0.0
0.16,0.0,0.0,0.0,0.18,2.04,0.0,0.29,0.33,0.0,0.0,0.66,0.2,0.05,0.1,1.04,0.0
0.2,0.0,0.0,0.0,0.24,2.06,0.08,0.18,0.3,0.0,0.0,0.45,0.11,0.0,0.27,1.07,0.0
0.26,0.0,0.0,0.0,0.28,2.17,0.09,0.11,0.31,0.0,0.0,0.45,0.0,0.02,0.42,1.16,0.0
0.22,0.0,0.0,0.0,0.28,2.21,0.1,0.1,0.31,0.0,0.0,0.42,0.0,0.03,0.53,1.2,0.0
0.22,0.0,0.0,0.0,0.22,2.29,0.06,0.2,0.33,0.02,0.0,0.47,0.0,0.03,0.57,1.39,0.0
0.2,0.0,0.0,0.0,0.17,2.17,0.05,0.26,0.35,0.02,0.0,0.48,0.0,0.01,0.48,1.43,0.0
0.23,0.02,0.0,0.0,0.16,2.02,0.03,0.29,0.35,0.02,0.0,0.54,0.0,0.0,0.49,1.47,0.0
0.26,0.06,0.0,0.0,0.16,1.76,0.02,0.19,0.3,0.0,0.0,0.6,0.0,0.0,0.45,1.53,0.0
0.29,0.06,0.0,0.0,0.15,1.78,0.11,0.09,0.22,0.03,0.0,0.56,0.09,0.01,0.59,1.56,0.0
0.3,0.03,0.0,0.0,0.13,1.8,0.11,0.0,0.21,0.03,0.0,0.55,0.09,0.01,0.58,1.56,0.0
0.27,0.0,0.0,0.0,0.15,1.72,0.1,0.16,0.28,0.03,0.0,0.81,0.08,0.01,0.41,1.45,0.0
0.24,0.0,0.0,0.0,0.14,1.69,0.04,0.25,0.36,0.0,0.0,1.05,0.0,0.0,0.22,1.35,0.0
0.26,0.09,0.0,0.0,0.15,1.56,0.1,0.26,0.33,0.06,0.0,1.01,0.0,0.0,0.14,1.38,0.0
0.29,0.15,0.0,0.0,0.12,1.66,0.16,0.11,0.24,0.08,0.0,0.87,0.0,0.0,0.18,1.43,0.0
0.34,0.16,0.0,0.0,0.06,1.85,0.13,0.01,0.14,0.08,0.0,0.87,0.0,0.0,0.19,1.41,0.0
0.36,0.21,0.0,0.0,0.02,2.1,0.07,0.0,0.11,0.05,0.0,0.95,0.0,0.0,0.2,1.23,0.0
0.3,0.15,0.0,0.0,0.03,2.08,0.0,0.0,0.07,0.08,0.0,0.92,0.07,0.0,0.34,1.13,0.0
0.32,0.14,0.0,0.0,0.03,2.01,0.02,0.0,0.03,0.11,0.0,0.77,0.14,0.0,0.36,1.06,0.0
0.31,0.0,0.0,0.0,0.03,1.89,0.01,0.02,0.01,0.08,0.0,0.84,0.14,0.0,0.23,1.16,0.0
0.37,0.0,0.0,0.0,0.0,2.05,0.06,0.02,0.01,0.03,0.0,0.78,0.18,0.0,0.17,1.12,0.0
0.36,0.0,0.0,0.0,0.0,1.93,0.08,0.02,0.01,0.0,0.0,0.71,0.18,0.0,0.18,1.12,0.0
0.4,0.0,0.0,0.0,0.0,2.07,0.08,0.0,0.0,0.0,0.0,0.67,0.18,0.0,0.22,1.0,0.0
0.47,0.0,0.0,0.0,0.0,2.14,0.11,0.0,0.0,0.0,0.0,0.63,0.07,0.0,0.22,1.15,0.0
0.48,0.0,0.0,0.0,0.0,2.08,0.12,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.31,1.29,0.0
0.4,0.0,0.0,0.0,0.0,1.98,0.22,0.0,0.0,0.0,0.0,0.35,0.15,0.0,0.4,1.42,0.0
0.36,0.0,0.0,0.0,0.0,1.84,0.14,0.0,0.0,0.0,0.0,0.36,0.19,0.0,0.29,1.37,0.0
0.41,0.0,0.0,0.0,0.0,2.06,0.11,0.0,0.0,0.0,0.0,0.28,0.19,0.0,0.33,1.32,0.0
0.46,0.0,0.0,0.0,0.0,2.03,0.05,0.0,0.0,0.0,0.0,0.39,0.04,0.0,0.18,1.04,0.0
0.48,0.03,0.0,0.0,0.0,2.01,0.05,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.17,0.92,0.0
0.43,0.03,0.0,0.0,0.0,1.94,0.03,0.0,0.0,0.0,0.01,0.52,0.0,0.0,0.0,0.76,0.0
0.38,0.03,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.01,0.53,0.11,0.0,0.04,0.9,0.0
0.34,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.03,0.55,0.11,0.0,0.05,0.91,0.0
0.25,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.08,0.47,0.16,0.0,0.06,0.91,0.0
0.2,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.1,0.39,0.12,0.0,0.03,0.74,0.0
0.12,0.0,0.0,0.0,0.0,1.95,0.02,0.05,0.0,0.0,0.12,0.38,0.2,0.0,0.07,0.71,0.0
0.14,0.0,0.0,0.0,0.0,1.79,0.04,0.05,0.0,0.0,0.12,0.4,0.19,0.0,0.06,0.84,0.0
0.18,0.0,0.0,0.0,0.0,2.02,0.04,0.04,0.0,0.0,0.15,0.36,0.23,0.0,0.05,0.88,0.0
0.21,0.0,0.0,0.0,0.0,2.15,0.04,0.0,0.0,0.0,0.12,0.31,0.23,0.0,0.05,0.83,0.0
0.24,0.0,0.0,0.0,0.0,2.03,0.03,0.0,0.0,0.0,0.08,0.17,0.36,0.0,0.08,0.63,0.0
0.3,0.0,0.0,0.01,0.0,1.97,0.02,0.0,0.0,0.0,0.03,0.13,0.37,0.0,0.08,0.58,0.0
0.37,0.0,0.0,0.01,0.0,1.86,0.0,0.0,0.0,0.0,0.12,0.1,0.34,0.0,0.07,0.65,0.0
0.39,0.0,0.0,0.01,0.0,1.69,0.01,0.0,0.0,0.0,0.17,0.14,0.18,0.0,0.13,0.73,0.0
0.36,0.0,0.0,0.0,0.0,1.5,0.01,0.0,0.0,0.0,0.22,0.14,0.16,0.0,0.16,0.82,0.0
0.38,0.0,0.0,0.02,0.0,1.26,0.01,0.0,0.0,0.0,0.23,0.09,0.16,0.0,0.13,0.79,0.0
0.4,0.0,0.0,0.02,0.0,1.44,0.01,0.0,0.0,0.0,0.27,0.04,0.23,0.0,0.04,0.81,0.0
0.34,0.0,0.0,0.05,0.0,1.38,0.02,0.0,0.0,0.0,0.32,0.02,0.2,0.0,0.03,0.83,0.0
0.21,0.0,0.0,0.04,0.0,1.71,0.08,0.0,0.0,0.0,0.32,0.1,0.19,0.0,0.03,0.89,0.0
0.1,0.0,0.0,0.04,0.0,1.8,0.13,0.0,0.0,0.0,0.34,0.18,0.16,0.0,0.03,0.88,0.0
0.12,0.0,0.0,0.0,0.07,1.9,0.21,0.0,0.0,0.0,0.35,0.26,0.09,0.0,0.02,0.77,0.19
0.2,0.0,0.0,0.0,0.16,1.72,0.27,0.0,0.0,0.0,0.26,0.4,0.04,0.0,0.09,0.6,0.46
0.24,0.0,0.0,0.0,0.25,1.75,0.35,0.0,0.0,0.0,0.16,0.59,0.0,0.0,0.1,0.67,0.68
0.17,0.0,0.0,0.0,0.29,1.98,0.45,0.0,0.0,0.0,0.05,0.76,0.0,0.03,0.07,0.81,0.49
0.12,0.0,0.0,0.0,0.3,2.3,0.46,0.0,0.0,0.0,0.03,0.84,0.04,0.05,0.0,0.99,0.22
0.11,0.0,0.0,0.0,0.26,2.31,0.45,0.0,0.0,0.0,0.0,0.81,0.04,0.06,0.0,0.89,0.0
0.16,0.0,0.0,0.0,0.15,2.11,0.29,0.0,0.0,0.0,0.0,0.85,0.04,0.05,0.0,0.78,0.0
0.11,0.0,0.0,0.0,0.06,1.85,0.2,0.0,0.0,0.0,0.0,0.79,0.01,0.06,0.0,0.63,0.0
0.07,0.0,0.0,0.0,0.0,1.82,0.18,0.0,0.0,0.0,0.0,0.78,0.01,0.05,0.0,0.62,0.0
0.0,0.0,0.0,0.0,0.0,1.92,0.18,0.0,0.0,0.0,0.0,0.71,0.02,0.05,0.0,0.67,0.0
0.0,0.0,0.0,0.0,0.0,1.92,0.21,0.0,0.0,0.0,0.0,0.71,0.01,0.02,0.0,0.72,0.0
0.01,0.0,0.0,0.0,0.0,1.94,0.18,0.0,0.0,0.0,0.0,0.82,0.09,0.02,0.0,0.74,0.0
0.01,0.0,0.0,0.0,0.06,1.93,0.29,0.0,0.0,0.0,0.0,0.83,0.21,0.03,0.0,0.65,0.05
0.01,0.0,0.0,0.0,0.13,1.92,0.4,0.03,0.0,0.0,0.0,0.93,0.22,0.04,0.0,0.64,0.26
0.0,0.0,0.0,0.0,0.23,1.89,0.47,0.03,0.0,0.0,0.0,0.87,0.14,0.07,0.0,0.49,0.62
0.03,0.0,0.0,0.0,0.23,1.93,0.4,0.03,0.04,0.0,0.0,1.04,0.01,0.12,0.0,0.45,0.96
0.03,0.0,0.0,0.0,0.28,2.04,0.23,0.0,0.1,0.0,0.03,1.09,0.0,0.23,0.0,0.38,1.05
0.03,0.0,0.0,0.0,0.38,2.05,0.15,0.0,0.21,0.0,0.03,1.18,0.02,0.4,0.0,0.38,0.87
0.0,0.0,0.0,0.0,0.55,2.07,0.08,0.01,0.42,0.05,0.08,1.18,0.02,0.61,0.0,0.26,0.52
0.0,0.0,0.0,0.0,0.75,2.08,0.06,0.09,0.72,0.14,0.07,1.15,0.03,0.79,0.0,0.11,0.22
0.0,0.0,0.0,0.0,0.87,2.22,0.0,0.2,1.01,0.32,0.18,1.16,0.11,0.91,0.0,0.13,0.05
0.0,0.0,0.0,0.0,0.92,2.32,0.0,0.28,1.15,0.48,0.32,1.19,0.14,0.89,0.0,0.13,0.0
0.0,0.0,0.0,0.0,0.9,2.49,0.0,0.36,1.22,0.7,0.51,1.19,0.13,0.79,0.06,0.2,0.0
0.0,0.0,0.0,0.0,0.93,2.56,0.0,0.44,1.26,0.94,0.52,1.19,0.05,0.64,0.19,0.08,0.0
0.0,0.0,0.0,0.0,0.98,2.49,0.0,0.47,1.33,0.96,0.37,0.78,0.21,0.53,0.47,0.08,0.0
0.0,0.0,0.0,0.0,1.02,2.47,0.0,0.5,1.41,0.77,0.35,0.65,0.33,0.4,0.6,0.0,0.0
0.0,0.0,0.0,0.0,1.02,2.45,0.0,0.48,1.51,0.4,0.42,0.43,0.49,0.29,0.68,0.0,0.0
0.0,0.0,0.0,0.0,1.02,2.53,0.0,0.48,1.57,0.17,0.64,0.58,0.43,0.2,0.66,0.01,0.0
0.0,0.0,0.0,0.0,1.02,2.66,0.0,0.38,1.56,0.14,0.8,0.59,0.38,0.23,0.76,0.09,0.0
0.0,0.0,0.0,0.0,1.04,2.71,0.0,0.41,1.53,0.13,0.96,0.51,0.21,0.25,0.82,0.1,0.0
0.0,0.0,0.0,0.0,1.05,2.96,0.0,0.53,1.53,0.2,1.12,0.41,0.1,0.3,0.89,0.1,0.0
0.0,0.0,0.0,0.0,1.07,3.03,0.0,0.71,1.52,0.16,1.16,0.33,0.02,0.3,0.87,0.02,0.0
0.0,0.0,0.0,0.0,1.08,3.24,0.0,0.74,1.47,0.22,1.18,0.47,0.05,0.33,0.87,0.14,0.0
